id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm94209,Scooby-Doo! Camp Scare,MOVIE,Scooby and the gang experience outdoor fun as they go back to Fred's old summer camp.,2010,PG,72,['comedy'],['US'],,,,,22.038,7.998
tm37730,Old Joy,MOVIE,"Soon to be a father, Mark feels the pressure of domestic responsibility closing in, so he is more than happy to accept when his old friend Kurt proposes a camping trip in the Oregon wilderness. During their time together, the men come to grips with the changes in their lives and the effect on their relationship.",2007,,73,['drama'],['US'],,tt0468526,6.8,8246.0,6.037,6.332
tm92904,Heir To An Execution,MOVIE,"Journalist Ivy Meeropol makes her directorial debut with Heir to an Execution, a personal documentary exploring the execution of her biological grandparents: Julius and Ethel Rosenberg. In 1953, the Rosenbergs were put to death by the U.S. government with the charge of conspiracy to commit wartime espionage. Their orphaned young children were adopted by the Meeropol family, who raised them with the belief that their real parents were innocent. After working as a magazine reporter and political speechwriter for much of her career, director Meeropol conducted her own intimate investigation of her grandparents. The film includes commentary from the Rosenbergs' friend Morton Sobell (also convicted, but released from prison in 1969) and the director's father, Michael Meeropol. Produced by filmmaker Marc Levin, Heir to an Execution was shown at the Sundance Film Festival in 2004 as part of the documentary competition",2004,,99,['documentation'],['US'],,tt0388996,7.0,400.0,0.815,7.3
tm39830,Section 60: Arlington National Cemetery,MOVIE,"It has been called ""the saddest acre in America."" It is also one of the most sacred. Section 60 in Arlington National Cemetery is the final resting place for young men and women who died fighting in Iraq and Afghanistan. This emotional documentary filmed entirely in Section 60 provides intimate glimpses of family and friends who have come to honor their loved ones.",2008,,54,['documentation'],['US'],,tt1332062,6.9,129.0,1.041,10.0
tm23482,"Lewis Black: Red, White & Screwed",MOVIE,"Lewis Black stars in his second HBO solo special, an all-new hour of frenetic, take-no-prisoners stand-up comedy, taped before a live audience at the Warner Theatre in Washington, DC. Lewis Black: Red, White & Screwed features Black's opinions and insights into such issues as the State of the Union, abortion, frozen embryos, defecation habits, fossils, bad language, FEMA and, of course, Dick Cheney's aim.",2006,,58,"['comedy', 'documentation']",['US'],,tt0814187,7.7,1381.0,3.797,6.6
tm55092,The Iceman Confesses: Secrets of a Mafia Hitman,MOVIE,"Richard Kuklinski was a devoted husband, a loving father...and a ruthless killer. A decade after HBO last visited him in prison, the convicted murderer, who freely admits having whacked more than 100 people in cold blood, takes viewers back inside his cold, calculating mind. In this follow-up to America Undercover's 1992 film The Iceman Tapes: Conversations with a Killer, Kuklinski provides all-new insights about his exploits as one of the Mafia's most notorious assassins...and reveals some shocking confessions for a number of previously unsolved murders.",2001,,43,"['thriller', 'horror', 'crime', 'documentation']",['US'],,tt0347228,7.6,1544.0,3.578,7.5
tm141665,Dragonball Evolution,MOVIE,"On his 18th birthday, Goku receives a mystical Dragonball as a gift from his grandfather. There are only six others like it in the whole world, and legend has it that whoever possesses all seven will be granted one perfect wish. When the arrival of a dark force triggers a tragedy, Goku and his companions are propelled into an epic quest to collect the seven Dragonballs and save the Earth from destruction.",2009,PG,85,"['thriller', 'scifi', 'family', 'action', 'fantasy']","['US', 'HK', 'GB']",,tt1098327,2.5,73308.0,31.325,2.855
tm152536,Superman/Batman: Public Enemies,MOVIE,"United States President Lex Luthor uses the oncoming trajectory of a Kryptonite meteor to frame Superman and declare a $1 billion bounty on the heads of the Man of Steel and his ‘partner in crime’, Batman. Heroes and villains alike launch a relentless pursuit of Superman and Batman, who must unite—and recruit help—to try and stave off the action-packed onslaught, stop the meteor Luthors plot.",2009,PG-13,67,"['action', 'scifi', 'animation']",['US'],,,,,20.452,7.0
tm46210,Batman: Gotham Knight,MOVIE,A collection of key events mark Bruce Wayne's life as he journeys from beginner to Dark Knight.,2008,PG-13,75,['thriller'],"['US', 'JP']",,,,,19.362,6.681
tm34124,Fat Girl,MOVIE,"Anaïs is twelve and bears the weight of the world on her shoulders. She watches her older sister, Elena, whom she both loves and hates. Elena is fifteen and devilishly beautiful. Neither more futile, nor more stupid than her younger sister, she cannot understand that she is merely an object of desire. And, as such, she can only be taken. Or had. Indeed, this is the subject: a girl's loss of virginity. And, that summer, it opens a door to tragedy.",2001,,86,"['drama', 'european']","['IT', 'FR']",,tt0243255,6.4,12163.0,14.52,6.2
tm102621,Magic & Bird: A Courtship of Rivals,MOVIE,An exploration of the fierce rivalry between NBA superstars Larry Bird and Magic Johnson during their decade of dominance.,2010,,88,"['drama', 'sport', 'documentation']",['US'],,tt1566591,8.3,2051.0,4.228,7.8
tm185595,Twist of Faith,MOVIE,"A man confronts the trauma of past sexual abuse as a boy by a Catholic priest only to find his decision shatters his relationships with his family, community and faith.",2004,,87,['documentation'],['US'],,tt0436857,7.2,956.0,2.559,6.8
tm225639,Tracey Ullman in the Trailer Tales,MOVIE,"Comedy special spotlighting Tracey Ullman’s larger than life character Ruby Romaine from HBO's “Tracey Takes On”.  After an illustrious career, veteran Hollywood makeup artist Ruby has decided to call it quits.  Or has she?  In her makeup trailer, Ruby tells a series of hilarious tales and explains why she reconsidered her retirement.  With Debbie Reynolds, Jane Kaczmarek.",2003,,50,['comedy'],['US'],,tt0358086,6.6,133.0,1.125,
tm152567,Into the Storm,MOVIE,This powerful follow-up to “The Gathering Storm” follows Churchill from 1940 to 1945 as he guided his beleaguered nation through the crucible of the war years--even as his marriage was encountering its own struggles.,2009,PG,100,"['drama', 'history', 'war']",['GB'],,tt0992993,7.1,5490.0,7.295,6.464
tm89573,Yesterday,MOVIE,"After falling ill, Yesterday learns that she is HIV positive. With her husband in denial and young daughter to tend to, Yesterday's one goal is to live long enough to see her child go to school.",2004,R,90,['drama'],['ZA'],,tt0419279,7.5,2412.0,3.331,7.5
tm77236,Ghosts of Abu Ghraib,MOVIE,An examination of the prisoner abuse scandal involving U.S. soldiers and detainees at Iraq's Abu Ghraib prison in the fall of 2003.,2007,,78,"['documentation', 'crime', 'history', 'war']",['US'],,tt0912585,7.7,1105.0,2.527,7.5
tm84508,Friends of God: A Road Trip with Alexandra Pelosi,MOVIE,Alexandra Pelosi travels through the United States interviewing and filming several evangelical pastors and congregations.,2007,,56,['documentation'],['US'],,tt0953404,6.6,515.0,1.573,5.5
tm52301,Jimmy Neutron: Boy Genius,MOVIE,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",['US'],,tt0268397,6.0,35852.0,15.024,5.914
tm153939,My Life in Ruins,MOVIE,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",2009,PG-13,95,"['romance', 'comedy', 'european']","['US', 'GR']",,tt0865559,5.9,20211.0,14.348,6.1
tm41133,College,MOVIE,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,2008,R,94,['comedy'],['US'],,tt0844671,4.5,12535.0,11.544,4.674
tm134846,A Guy Thing,MOVIE,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",2003,PG-13,101,"['comedy', 'romance']",['US'],,tt0295289,5.6,17710.0,10.102,5.933
tm132540,Malibu's Most Wanted,MOVIE,"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.",2003,PG-13,86,"['comedy', 'crime']",['US'],,tt0328487,5.2,19591.0,14.304,5.14
tm81465,The Whole Ten Yards,MOVIE,"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",2004,PG-13,98,"['comedy', 'thriller', 'crime']",['US'],,tt0384688,5.5,55857.0,12.461,5.706
tm89489,The Perfect Score,MOVIE,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,2004,PG-13,93,"['crime', 'comedy', 'drama']","['US', 'DE']",,tt0314498,5.6,25615.0,12.119,5.8
tm131107,Good Boy!,MOVIE,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",2003,PG,84,"['comedy', 'drama', 'family', 'fantasy', 'scifi']",['US'],,tt0326900,5.1,4507.0,7.744,5.6
tm93784,Scooby-Doo! Abracadabra-Doo,MOVIE,"The gang goes on a trip to check on Velma's younger sister, Madelyn. She's been studying stage magic at the Whirlen Merlin Magic Academy, where apparently there have been sightings of a giant griffin. The gang decides to investigate.",2010,G,75,['comedy'],['US'],,,,,16.271,7.78
tm143241,Street Fighter: The Legend of Chun-Li,MOVIE,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes on a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",2009,PG-13,97,"['scifi', 'thriller', 'action', 'crime', 'fantasy']","['US', 'CA', 'IN', 'JP']",,tt0891592,3.7,24421.0,12.809,4.4
tm35668,"You, Me and Dupree",MOVIE,"After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",2006,PG-13,108,"['comedy', 'romance']",['US'],,tt0463034,5.6,82444.0,16.825,5.585
