id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm846166,Pets United,MOVIE,"When Roger (a Robin Hood-esque, stray dog) and Belle (an elegant yet spoilt pet cat) are thrown together amidst the chaos of a robot take-over of their home city, they must push all their preconceptions aside in order to survive, as they embark on a high-stakes, action-packed adventure.",2019,,89,"['animation', 'comedy']","['GB', 'CN', 'DE']",,tt11276598,3.7,2922.0,26.653,5.9
ts224261,Nailed It! Germany,SHOW,"Home cooks try -- and inevitably fail -- to re-create spectacular confections on this comical competition show, all for a sweet 5,000 euros.",2020,TV-14,35,['reality'],['DE'],1.0,tt11460744,5.9,109.0,1.9,7.3
tm842829,Dead Kids,MOVIE,A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid -- until their kidnapping scheme turns deadly.,2019,,94,"['thriller', 'drama']",['PH'],,tt11156614,5.4,607.0,4.867,5.9
ts187443,The Minions of Midas,SHOW,"Los Favoritos de Midas is based on the 1901 short story by Jack London. The six-part series follows Victor, a rich businessman, who is blackmailed in a strange way by a mysterious organization.",2020,TV-MA,53,"['thriller', 'crime', 'drama']",['ES'],1.0,tt10147520,6.6,4385.0,13.96,6.867
tm474862,Bennett's War,MOVIE,"After surviving an IED explosion in combat overseas, a young soldier with the Army Motorcycle Unit is medically discharged with a broken back and leg. Against all odds he trains to make an impossible comeback as a motocross racer in order to support his family.",2019,PG-13,94,"['drama', 'sport']",['US'],,tt7370952,6.0,959.0,4.477,7.1
ts86928,The Crowned Clown,SHOW,"The story takes place at a time in Joseon history, when upheaval and power struggles surrounding the throne had reached extreme levels. In order to escape those who plan to assassinate him, the king puts a clown, who looks exactly like him, on the throne.",2019,TV-14,75,"['action', 'drama', 'history', 'romance']",['KR'],1.0,tt9266592,8.0,1156.0,10.576,8.3
ts113637,The Alcàsser Murders,SHOW,True crime documentary examining one of the most controversial crimes in Spanish history.,2019,TV-MA,61,"['documentation', 'crime']",['ES'],1.0,tt8035424,7.1,2127.0,7.898,7.083
tm449105,Polar,MOVIE,"When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",2019,R,118,"['drama', 'action', 'thriller', 'crime', 'european']","['DE', 'US']",,tt4139588,6.3,92770.0,21.652,6.253
tm854786,Yeh Ballet,MOVIE,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",2020,PG-13,117,"['drama', 'documentation']",['IN'],,tt10230436,7.5,1404.0,6.68,7.5
ts256764,Heaven Official's Blessing,SHOW,"Xie Lian, the crown prince of Xian Le Kingdom, successfully ascends to Heaven during his third trial in spite of successive demotions. However, he accidentally breaks the Gold Palace of heavenly officials. With no human worshiping him, Xie Lian has to descend to the secular world to exorcise ghosts, which may help him sustain his divinity.",2020,TV-14,24,"['scifi', 'drama', 'animation', 'action', 'comedy', 'fantasy', 'history', 'war']","['US', 'CN']",2.0,tt13375866,8.3,1807.0,15.342,8.093
tm850862,A Love Song for Latasha,MOVIE,"A dreamlike conversation with the past and the present, reimagining Latasha Harlins' story by excavating intimate memories shared by those who loved her.",2019,,18,['documentation'],['US'],,,,,4.688,7.1
tm814740,Coming from Insanity,MOVIE,"In the mid-nineties, a 12 year-old boy (KOSSI) with genius-level intelligence, is one of many children trafficked through the Nigerian borders from Togo. He ends up with the MARTINS, an upper-middle class family of 4 in Lagos. At their home, he will work overtime for his meals and shelter as a houseboy. Fast forward to present day, Kossi is still a houseboy with the Martins. He dreams of a better life, but with barely any education, he knows his future is compromised. He relies on his natural abilities and talent to carve out a way for himself, soon discovering the art of counterfeit money printing and floating the most flawless counterfeit dollars this side of the world. Now out on his own, he employs the services of a few friends and grows the operation substantially, landing him on the radar of a young determined agent at the EFCC who will stop at nothing to bring him to justice.",2019,,100,"['drama', 'thriller', 'comedy', 'crime']",['NG'],,tt8470448,5.1,131.0,,
ts225539,Hyena,SHOW,"To survive in a dog-eat-dog world, two rival lawyers with high-class clientele tear apart anything that stands in the way of their ambitions.",2020,,59,"['drama', 'romance']",['KR'],1.0,tt11534164,7.7,920.0,9.2,7.85
ts76382,Carmen Sandiego,SHOW,"A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans -- with help from her savvy sidekicks.",2019,TV-Y7,24,"['action', 'family', 'thriller', 'animation']",['US'],4.0,tt7042146,7.9,6171.0,25.759,7.828
ts256134,Country Ever After,SHOW,"Country artist Coffey Anderson and his wife, hip-hop dancer Criscilla, juggle family life, career goals and tests of faith in this reality series.",2020,TV-PG,24,"['reality', 'music']",['US'],1.0,tt12987872,6.9,180.0,2.663,9.7
tm855641,Home2Home,MOVIE,"Home2Home tells the story of Dennis Kailing who travels 43,600 km (27,000 miles) through 41 countries on 6 continents to circumnavigate the planet in 761 days. He does it on a bicycle - on his first bike journey ever. With the question ""What makes you happy"", but without experience in bike traveling, the 24-year-old from Germany jumps into the deep end and simply sets off - always heading east.",2020,,110,"['documentation', 'action', 'european']",['DE'],,tt11849508,7.7,254.0,1.708,6.2
tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,"A Pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",2019,,59,['comedy'],['BR'],,tt10018436,6.2,113.0,1.705,6.1
tm842817,Living in Bondage: Breaking Free,MOVIE,"Nnamdi Okeke son of Andy Okeke from Living In Bondage 1 is an ambitious young man who wants more out of life. Snag is, he can’t afford the kind of life he wants with.....",2019,,140,"['fantasy', 'drama']",['NG'],,tt12539758,5.0,145.0,3.837,4.0
tm910999,Xico's Journey,MOVIE,"A girl, a dog and her best pal set out to save a mountain from a gold-hungry corporation. But the key lies closer to home, with her sidekick pup, Xico.",2020,,85,"['family', 'fantasy', 'animation']",['MX'],,tt12481806,5.1,586.0,30.444,6.6
tm941531,The Beast,MOVIE,"To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.",2020,,90,"['crime', 'thriller', 'action', 'drama']",['IT'],,tt11499506,5.2,4514.0,6.767,6.2
tm840242,Arsenio Hall: Smart and Classy,MOVIE,"In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes.",2019,,63,['comedy'],['US'],,tt10374576,6.0,478.0,4.12,5.9
tm838765,A Christmas Prince: The Royal Baby,MOVIE,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.",2019,,84,"['romance', 'family']",['US'],,tt10006006,5.4,7305.0,12.626,6.4
tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,"On her 40th birthday, Tiffany Haddish drops a bombastic special studded with singing, dancing and raunchy reflections on her long road to womanhood.",2019,,55,['comedy'],['US'],,tt8882390,6.3,1003.0,2.66,6.1
ts228502,The Iliza Shlesinger Sketch Show,SHOW,"From the mind of Iliza Shlesinger comes a secret world filled with absurd characters, insight into the female experience, and irreverent yet poignant social commentary.",2020,TV-MA,19,['comedy'],['US'],1.0,tt11092086,5.0,965.0,1.896,6.0
tm837690,Eeb Allay Ooo!,MOVIE,"Hired as a monkey repeller upon moving to Delhi, a young man struggles to find his footing in his unenviable job and his place in the unforgiving world.",2020,,97,"['drama', 'comedy']",['IN'],,tt9343754,7.2,1684.0,1.858,7.6
tm845535,Coded Bias,MOVIE,"Exploring the fallout of MIT Media Lab researcher Joy Buolamwini's startling discovery that facial recognition does not see dark-skinned faces accurately, and her journey to push for the first-ever legislation in the U.S. to govern against bias in the algorithms that impact us all.",2020,,86,['documentation'],"['CN', 'GB', 'US']",,tt11394170,6.7,2529.0,4.496,7.3
ts90812,The Wind Blows,SHOW,"Do-Hoon and Soo-Jin are a married couple. Do-Hoon learns that he has Alzheimer's disease. He decides to divorce Soo-Jin out of concern for her future. The couple divorces.

6 years later, they meet again.",2019,TV-14,62,['drama'],['KR'],1.0,tt10192474,7.9,102.0,10.127,5.5
tm819016,The Path of the Anaconda,MOVIE,"The Path of the Anaconda narrates memories and reflections about the jungle, but also the final effort to save the northern Amazon forest from destruction, establishing an ecological corridor that connects the Andes Mountains with the Atlantic Ocean through eight countries. Almost 50 years after shaking hands for the very first time, the writer and explorer Wade Davis, author of the book The River, and anthropologist Martín Von Hildebrand, who has devoted his life to protecting the Amazon, meet again to carry out a trip up the rivers and paths that were traveled earlier by the legendary botanist Richard Evans Schultes.",2019,,73,['documentation'],['CO'],,tt10577906,6.7,299.0,3.007,6.1
ts237111,Almost Happy,SHOW,"A locally famous radio host has to deal with his ex-wife, who he still loves, and his two children.",2020,TV-MA,27,['comedy'],['AR'],2.0,tt12146940,6.9,1017.0,5.324,7.0
tm469400,Brené Brown: The Call to Courage,MOVIE,"Brené Brown is a research professor at the University of Houston Graduate College of Social Work. She has spent more than a decade studying vulnerability, courage, authenticity and shame. With two TED talks under her belt, Brené Brown brings her humor and empathy to Netflix to discuss what it takes to choose courage over comfort in a culture defined by scarcity, fear and uncertainty.",2019,,76,"['documentation', 'drama']",['US'],,tt10050766,7.7,1682.0,3.653,6.9
tm980097,Holiday on Mars,MOVIE,"We are in 2030, and on vacation we go to Mars!  Having made his wife and son Giulio lose his tracks for years, Fabio (Christian De Sica) is about to marry the wealthy Bea on Mars. But what could happen if during an excursion into space, something goes wrong and Giulio suddenly becomes a sprightly old man (Massimo Boldi)? Between hilarious unexpected events and amusing misunderstandings, Fabio will find himself dealing with a seventy-year-old son and a marriage that is in danger of jumping ...",2020,,93,"['comedy', 'scifi']",['IT'],,tt12780384,2.7,649.0,8.261,3.3
tm946718,Funny Boy,MOVIE,"A student must navigate issues of sexuality, identity and family amid Sri Lanka's social turmoil of the 1970s and 1980s.",2020,,109,['drama'],"['CA', 'LK']",,tt13345636,6.5,944.0,1.358,6.0
tm435916,The Perfection,MOVIE,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",2019,,90,"['horror', 'thriller', 'drama', 'music']",['US'],,tt7772580,6.2,45576.0,13.381,6.504
tm818786,Menendez: The Day of the Lord,MOVIE,A retired priest hunted by his sins is pulled back into darkness when a friend begs him to help his possessed daughter.,2020,,93,"['horror', 'thriller', 'drama']","['ES', 'MX']",,tt5603212,5.0,1083.0,3.97,5.8
tm837843,It Takes a Lunatic,MOVIE,"The extraordinary life of beloved acting teacher and theatre producer Wynn Handman is recalled in this portrait of a provocative, innovative artist.",2019,,126,"['documentation', 'drama']","['GB', 'DE', 'US']",,tt11052346,6.6,188.0,3.452,5.6
tm948128,Audrey,MOVIE,"An intimate look at Audrey Hepburn's life, with access to exclusive never-before-seen footage from her family's personal collection, providing an unprecedented and insightful view on Audrey, her life and her dreams, aspirations and her everlasting legacy.",2020,PG,100,"['documentation', 'history']","['US', 'CH']",,tt10731386,7.1,2189.0,8.782,7.2
ts235689,J-Style Trip,SHOW,Megastar Jay Chou joins his A-list friends in this globe-trotting variety show packed with music and magic tricks.,2020,TV-14,64,['reality'],"['TW', 'CN']",2.0,tt11942052,5.1,122.0,2.625,7.5
tm451269,Born Beautiful,MOVIE,"After her best friend dies, Barbs starts a new life as a straight man named Bobby, which leads her to Trisha's ex-boyfriend Michaelangelo, to her own ex-boyfriend Greg and to a woman claiming she is pregnant with Barbs' child.",2019,,96,['comedy'],['PH'],,tt9364848,5.4,129.0,2.709,5.7
tm933375,Cuties,MOVIE,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",2020,NC-17,96,"['drama', 'european']",['FR'],,tt9196192,3.6,31183.0,7.349,5.2
tm851912,Gunjan Saxena: The Kargil Girl,MOVIE,Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War,2020,,112,"['drama', 'action', 'war']",['IN'],,tt10350626,5.5,35069.0,6.884,7.4
